repo,event_id,published,published_epoch,fixed_commit,fixed_epoch,aliases,source
curl,CVE-2010-0734,2010-02-09T08:00:00+00:00,1265702400,06ae8ca5a6e452e5cb555c1a511a9df8dec6657c,1265708148,CURL-CVE-2010-0734;CVE-2010-0734,osv_range
curl,CVE-2010-3842,2010-10-13T08:00:00+00:00,1286956800,81f151c912105ded480c3c88a1be53ca345298a1,1286916981,CURL-CVE-2010-3842;CVE-2010-3842,osv_range
curl,CVE-2012-0036,2012-01-24T08:00:00+00:00,1327392000,75ca568fa1c19de4c5358fed246686de8467c238,1327391666,CURL-CVE-2012-0036;CVE-2012-0036,osv_range
curl,CVE-2013-0249,2013-02-06T08:00:00+00:00,1360137600,f206d6c055d1008f0edb6d5d5920f0f300b9983a,1360145193,CURL-CVE-2013-0249;CVE-2013-0249,osv_range
curl,CVE-2013-1944,2013-04-12T08:00:00+00:00,1365753600,2eb8dcf26cb37f09cffe26909a646e702dbcab66,1365717132,CURL-CVE-2013-1944;CVE-2013-1944,osv_range
curl,CVE-2014-0015,2014-01-29T08:00:00+00:00,1390982400,8ae35102c43d8d06572c3a1292eb6e27e663c78d,1389084520,CURL-CVE-2014-0015;CVE-2014-0015,osv_range
curl,CVE-2014-1263,2014-03-26T08:00:00+00:00,1395820800,afc6e5004fabee590e41ffe750a237e1187fbbbd,1393177047,CURL-CVE-2014-1263;CVE-2014-1263,osv_range
curl,CVE-2014-2522,2014-03-26T08:00:00+00:00,1395820800,63fc8ee7be2b712e7af5029f4f8a86a0dfd71b38,1393276375,CURL-CVE-2014-2522;CVE-2014-2522,osv_range
curl,CVE-2014-3613,2014-09-10T08:00:00+00:00,1410336000,8a75dbeb2305297640453029b7905ef51b87e8dd,1410327156,CURL-CVE-2014-3613;CVE-2014-3613,osv_range
curl,CVE-2014-3620,2014-09-10T08:00:00+00:00,1410336000,a76825a5efa6b41d3a1d4f275dada2f017f6f566,1410327156,CURL-CVE-2014-3620;CVE-2014-3620,osv_range
curl,CVE-2014-3707,2014-11-05T08:00:00+00:00,1415174400,b3875606925536f82fc61f3114ac42f29eaf6945,1415171114,CURL-CVE-2014-3707;CVE-2014-3707,osv_range
curl,CVE-2014-8150,2015-01-08T08:00:00+00:00,1420704000,178bd7db34f77e020fb8562890c5625ccbd67093,1420667756,CURL-CVE-2014-8150;CVE-2014-8150,osv_range
curl,CVE-2015-3144,2015-04-22T08:00:00+00:00,1429689600,0583e87ada7a3cfb10904ae4ab61b339582c5bd3,1429651236,CURL-CVE-2015-3144;CVE-2015-3144,osv_range
curl,CVE-2015-3145,2015-04-22T08:00:00+00:00,1429689600,b5f947b8ac0e282c61c75b69cd5b9d37dafc6959,1429651236,CURL-CVE-2015-3145;CVE-2015-3145,osv_range
curl,CVE-2015-3153,2015-04-29T08:00:00+00:00,1430294400,6ba2e88a642434bd0ffa95465e4a7d034d03ea10,1430247757,CURL-CVE-2015-3153;CVE-2015-3153,osv_range
