pair_id,repo,snapshot_tag,snapshot_commit,snapshot_date,snapshot_key,event_id,event_observation_id,ground_truth_policy,ground_truth_source,ground_truth_aliases,event_published,event_date_source,severity_band,severity_score,severity_label,severity_source,fixed_commit,case_file,control_file,case_file_path,case_suffix,case_size_bytes,case_loc,case_ci_gzip,case_shannon_entropy,case_cyclomatic_density,case_halstead_volume,case_composite_score,case_directory_depth,case_prior_touches_total,case_prior_touches_365d,case_total_churn,case_churn_365d,case_author_count_total,case_author_count_365d,case_file_age_days,case_latest_touch_days,control_file_path,control_suffix,control_size_bytes,control_loc,control_ci_gzip,control_shannon_entropy,control_cyclomatic_density,control_halstead_volume,control_composite_score,control_directory_depth,control_prior_touches_total,control_prior_touches_365d,control_total_churn,control_churn_365d,control_author_count_total,control_author_count_365d,control_file_age_days,control_latest_touch_days,delta_composite,delta_ci_gzip,delta_entropy,delta_cc_density,delta_halstead,delta_log_prior_touches_365d,delta_log_churn_365d
101,zlib,v1.3,09155eaa2f9270dc4ed1fa13e2b4b2613e6e4851,2023-08-18T08:45:36+00:00,zlib:v1.3,CVE-2023-45853,zlib:v1.3:CVE-2023-45853,expanded_advisory_plus_explicit,osv_range,CVE-2023-45853;GHSA-MQ29-J5XF-CJWR,2023-10-14T02:15:09+00:00,osv_published,all,9.8,CRITICAL,osv_severity,51b7f2abdade71cd9bb0e7a373ef2610ec6f9daf,gzguts.h,inflate.h,gzguts.h,.h,6778.0,168.0,0.37518442018294484,0.7950127350306406,0.15476190476190477,0.0,0.36757054103400233,0,44,2,388,23,1,1,4360.096377314815,19.147534722222222,inflate.h,.h,6683.0,107.0,0.3345802783181206,0.7869117525203639,0.009345794392523364,0.0,0.31468361960766716,0,19,0,230,0,1,0,4360.131307870371,508.4031712962963,0.052886921426335165,0.04060414186482425,0.008100982510276689,0.1454161103693814,0.0,1.0986122886681098,3.1780538303479458
102,zlib,v1.3,09155eaa2f9270dc4ed1fa13e2b4b2613e6e4851,2023-08-18T08:45:36+00:00,zlib:v1.3,CVE-2023-45853,zlib:v1.3:CVE-2023-45853,expanded_advisory_plus_explicit,osv_range,CVE-2023-45853;GHSA-MQ29-J5XF-CJWR,2023-10-14T02:15:09+00:00,osv_published,all,9.8,CRITICAL,osv_severity,51b7f2abdade71cd9bb0e7a373ef2610ec6f9daf,gzlib.c,gzwrite.c,gzlib.c,.c,16253.0,446.0,0.2729957546299145,0.7356790119956407,0.273542600896861,0.0,0.34564304345364694,0,49,3,1094,103,2,1,4360.096377314815,3.3636805555555553,gzwrite.c,.c,19237.0,461.0,0.21344284451837606,0.7388396477664724,0.28633405639913234,0.0,0.32900919946414553,0,50,3,1461,86,1,1,4360.096377314815,124.18616898148149,0.016633843989501407,0.05955291011153843,-0.003160635770831699,-0.012791455502271343,0.0,0.0,0.17848278048678878
103,zlib,v1.3,09155eaa2f9270dc4ed1fa13e2b4b2613e6e4851,2023-08-18T08:45:36+00:00,zlib:v1.3,CVE-2023-45853,zlib:v1.3:CVE-2023-45853,expanded_advisory_plus_explicit,osv_range,CVE-2023-45853;GHSA-MQ29-J5XF-CJWR,2023-10-14T02:15:09+00:00,osv_published,all,9.8,CRITICAL,osv_severity,51b7f2abdade71cd9bb0e7a373ef2610ec6f9daf,inftrees.c,inffast.c,inftrees.c,.c,13023.0,241.0,0.3280350149735084,0.7914794157844615,0.17842323651452283,0.0,0.35435848577304907,0,86,4,2271,25,1,1,4360.131307870371,0.0,inffast.c,.c,12924.0,296.0,0.24729186010523058,0.7607225617855676,0.14864864864864866,0.0,0.31200828285202875,0,33,1,1242,5,1,1,4360.120358796296,124.18616898148149,0.04235020292102032,0.08074315486827782,0.03075685399889383,0.02977458786587417,0.0,0.916290731874155,1.4663370687934272
104,zlib,v1.3,09155eaa2f9270dc4ed1fa13e2b4b2613e6e4851,2023-08-18T08:45:36+00:00,zlib:v1.3,CVE-2023-45853,zlib:v1.3:CVE-2023-45853,expanded_advisory_plus_explicit,osv_range,CVE-2023-45853;GHSA-MQ29-J5XF-CJWR,2023-10-14T02:15:09+00:00,osv_published,all,9.8,CRITICAL,osv_severity,51b7f2abdade71cd9bb0e7a373ef2610ec6f9daf,trees.c,crc32.c,trees.c,.c,40639.0,850.0,0.2730136076182977,0.6475665413573177,0.14705882352941177,0.00714623625566233,0.29181510622440743,0,53,4,2921,643,1,1,4360.131307870371,124.18616898148149,crc32.c,.c,31605.0,855.0,0.2460686600221484,0.7170796854814991,0.1695906432748538,0.0,0.3048384939646511,0,53,4,3341,267,2,2,4360.131307870371,14.494583333333333,-0.013023387740243697,0.026944947596149293,-0.06951314412418141,-0.022531819745442022,0.00714623625566233,0.0,0.8767117455934974
105,zlib,v1.3,09155eaa2f9270dc4ed1fa13e2b4b2613e6e4851,2023-08-18T08:45:36+00:00,zlib:v1.3,CVE-2023-45853,zlib:v1.3:CVE-2023-45853,expanded_advisory_plus_explicit,osv_range,CVE-2023-45853;GHSA-MQ29-J5XF-CJWR,2023-10-14T02:15:09+00:00,osv_published,all,9.8,CRITICAL,osv_severity,51b7f2abdade71cd9bb0e7a373ef2610ec6f9daf,zconf.h,inffixed.h,zconf.h,.h,16682.0,484.0,0.26957199376573554,0.7291500238070497,0.15495867768595042,0.06220518194563755,0.32085469566153896,0,90,5,1827,27,1,1,4360.131307870371,122.46549768518518,inffixed.h,.h,6332.0,89.0,0.23989260897030953,0.2911658407499133,0.011235955056179775,0.013955135239879369,0.15130132083784212,0,4,0,618,0,1,0,4360.1009375,4334.217407407407,0.16955337482369684,0.029679384795426006,0.43798418305713643,0.14372272262977065,0.048250046705758186,1.791759469228055,3.332204510175204
106,zlib,v1.3,09155eaa2f9270dc4ed1fa13e2b4b2613e6e4851,2023-08-18T08:45:36+00:00,zlib:v1.3,CVE-2023-45853,zlib:v1.3:CVE-2023-45853,expanded_advisory_plus_explicit,osv_range,CVE-2023-45853;GHSA-MQ29-J5XF-CJWR,2023-10-14T02:15:09+00:00,osv_published,all,9.8,CRITICAL,osv_severity,51b7f2abdade71cd9bb0e7a373ef2610ec6f9daf,zlib.h,crc32.h,zlib.h,.h,96778.0,1550.0,0.2696687263634297,0.7614454560598592,0.005806451612903226,0.024792751344358523,0.2842150958581768,0,168,10,6640,411,2,2,4360.131307870371,0.0,crc32.h,.h,591749.0,9382.0,0.3795747859311972,0.5664300693011651,0.0014922191430398635,0.0,0.2378161656932401,0,5,0,10908,0,1,0,4360.099872685185,1695.5130092592592,0.04639893016493668,-0.1099060595677675,0.19501538675869412,0.004314232469863363,0.024792751344358523,2.3978952727983707,6.021023349349527
107,zlib,v1.3,09155eaa2f9270dc4ed1fa13e2b4b2613e6e4851,2023-08-18T08:45:36+00:00,zlib:v1.3,CVE-2023-45853,zlib:v1.3:CVE-2023-45853,expanded_advisory_plus_explicit,osv_range,CVE-2023-45853;GHSA-MQ29-J5XF-CJWR,2023-10-14T02:15:09+00:00,osv_published,all,9.8,CRITICAL,osv_severity,51b7f2abdade71cd9bb0e7a373ef2610ec6f9daf,zutil.h,inftrees.h,zutil.h,.h,7247.0,211.0,0.3688422795639575,0.759197081410901,0.2843601895734597,0.0,0.38921138204856015,0,68,2,1035,21,2,1,4360.131307870371,124.18616898148149,inftrees.h,.h,2928.0,50.0,0.42725409836065575,0.8722707335603254,0.02,0.0,0.37396135369973527,0,20,2,354,8,1,1,4360.131307870371,124.18616898148149,0.015250028348824884,-0.05841181879669827,-0.11307365214942433,0.2643601895734597,0.0,0.0,0.8938178760220965
108,zlib,v1.3,09155eaa2f9270dc4ed1fa13e2b4b2613e6e4851,2023-08-18T08:45:36+00:00,zlib:v1.3,CVE-2014-9485,zlib:v1.3:CVE-2014-9485,expanded_advisory_plus_explicit,explicit_id,CVE-2014-9485,2024-01-17T23:08:08+00:00,fixed_commit_epoch,all,,UNKNOWN,unavailable,14a5f8f266c16c87ab6c086fc52b770b27701e01,contrib/minizip/miniunz.c,contrib/blast/blast.c,contrib/minizip/miniunz.c,.c,17688.0,545.0,0.2705789235639982,0.7475218057840256,0.20733944954128442,0.0,0.33128089501631164,2,20,5,6051,72,3,3,4360.1009375,0.13186342592592593,contrib/blast/blast.c,.c,18162.0,384.0,0.3225966303270565,0.7583387726777382,0.13802083333333334,0.0,0.3335941778306319,2,6,0,652,0,1,0,4360.099872685185,2594.58494212963,-0.00231328281432025,-0.05201770676305828,-0.010816966893712587,0.06931861620795107,0.0,1.791759469228055,4.290459441148391
109,jq,jq-1.7rc1,4af3f99728f924b327b6f455c52452ef0ca09e1a,2023-07-30T02:28:38+00:00,jq:jq-1.7rc1,CVE-2023-50246,jq:jq-1.7rc1:CVE-2023-50246,expanded_advisory_plus_explicit,explicit_id+nvd_ref+osv_range+osv_ref,CVE-2023-50246;GHSA-686W-5M7M-54VC,2023-12-13T20:43:50+00:00,nvd_published+osv_published,all,6.2,MEDIUM,nvd_metrics+osv_severity,71c2ab509a8628dbbad4bc7b3f98a64aa90d3297,src/jv.c,src/compile.c,src/jv.c,.c,52180.0,1654.0,0.24741280183978537,0.6792843590400518,0.13724304715840388,0.09628960053372601,0.30157005335191633,1,87,7,3800,128,17,5,3987.388136574074,0.0018981481481481482,src/compile.c,.c,45279.0,1169.0,0.2377702687780207,0.6936184443172025,0.2018819503849444,0.0539158811108031,0.3119432666368965,1,106,4,3419,64,10,4,4000.1028703703705,5.5306597222222225,-0.010373213284980143,0.009642533061764658,-0.014334085277150743,-0.0646389032265405,0.04237371942292291,0.47000362924573547,0.6854251344660351
110,jq,jq-1.7rc1,4af3f99728f924b327b6f455c52452ef0ca09e1a,2023-07-30T02:28:38+00:00,jq:jq-1.7rc1,OSV-2024-330,jq:jq-1.7rc1:OSV-2024-330,expanded_advisory_plus_explicit,osv_range,OSV-2024-330,2024-04-30T00:00:31+00:00,osv_published,all,,UNKNOWN,osv_severity,6ce6e7c71355a0b6006e9e3371364f6945da5a29,src/decNumber/decBasic.c,src/decNumber/decCommon.c,src/decNumber/decBasic.c,.c,179866.0,2323.0,0.2184459542103566,0.5997386913547107,0.28971157985363755,0.09068905956085178,0.30465919468754155,2,1,0,3908,0,1,0,1376.3455324074075,1376.3455324074075,src/decNumber/decCommon.c,.c,85067.0,1146.0,0.2215430190320571,0.6281917123959336,0.26527050610820246,0.024792751344358523,0.30051834885636514,2,1,0,1835,0,1,0,1376.3455324074075,1376.3455324074075,0.00414084583117641,-0.003097064821700496,-0.028453021041222937,0.024441073745435082,0.06589630821649325,0.0,0.0
111,jq,jq-1.7rc1,4af3f99728f924b327b6f455c52452ef0ca09e1a,2023-07-30T02:28:38+00:00,jq:jq-1.7rc1,OSV-2024-330,jq:jq-1.7rc1:OSV-2024-330,expanded_advisory_plus_explicit,osv_range,OSV-2024-330,2024-04-30T00:00:31+00:00,osv_published,all,,UNKNOWN,osv_severity,6ce6e7c71355a0b6006e9e3371364f6945da5a29,src/decNumber/decNumber.c,src/decNumber/decimal64.c,src/decNumber/decNumber.c,.c,389135.0,4769.0,0.2127564983874491,0.5783237067117801,0.30236946949045923,0.14898479604392972,0.30860908914639174,2,2,1,8147,6,2,1,1376.3455324074075,11.30900462962963,src/decNumber/decimal64.c,.c,37681.0,527.0,0.2666065125660147,0.6532100037389624,0.22011385199240988,0.0,0.3086492498948222,2,1,0,839,0,1,0,1376.3455324074075,1376.3455324074075,-4.016074843044004e-05,-0.05385001417856561,-0.0748862970271823,0.08225561749804935,0.14898479604392972,0.6931471805599453,1.9459101490553132
112,jq,jq-1.7rc1,4af3f99728f924b327b6f455c52452ef0ca09e1a,2023-07-30T02:28:38+00:00,jq:jq-1.7rc1,OSV-2024-330,jq:jq-1.7rc1:OSV-2024-330,expanded_advisory_plus_explicit,osv_range,OSV-2024-330,2024-04-30T00:00:31+00:00,osv_published,all,,UNKNOWN,osv_severity,6ce6e7c71355a0b6006e9e3371364f6945da5a29,src/util.c,src/jv_print.c,src/util.c,.c,13061.0,382.0,0.2917081387336345,0.7515188111145261,0.18586387434554974,0.0,0.33470169310914266,1,33,2,704,14,11,2,3293.9426736111113,5.5306597222222225,src/jv_print.c,.c,11939.0,369.0,0.2627523243152693,0.725966400893291,0.08130081300813008,0.0,0.2923241044776726,1,44,1,965,23,13,1,3987.388136574074,11.149409722222222,0.042377588631470064,0.0289558144183652,0.02555241022123511,0.10456306133741966,0.0,0.4054651081081645,-0.4700036292457357
113,psf-requests,v2.19.0,991e8b76b7a9d21f698b24fa0058d3d5968721bc,2018-06-12T14:38:10+00:00,psf-requests:v2.19.0,CVE-2018-18074,psf-requests:v2.19.0:CVE-2018-18074,expanded_advisory_plus_explicit,osv_range,CVE-2018-18074;GHSA-X84V-XCM2-53PG;PYSEC-2018-28,2018-10-09T17:29:01+00:00,osv_published,all,7.5,HIGH,osv_severity,bd840450c0d1e9db3bf62382c15d96378cc3a056,requests/__init__.py,requests/status_codes.py,requests/__init__.py,.py,4056.0,110.0,0.3969428007889546,0.815242013310414,0.06363636363636363,0.0,0.36017406497962673,1,0,0,0,0,0,0,,,requests/status_codes.py,.py,4080.0,105.0,0.4071078431372549,0.6839811328965336,0.05714285714285714,0.0,0.3269966837843575,1,0,0,0,0,0,0,,,0.03317738119526925,-0.01016504234830029,0.1312608804138804,0.006493506493506489,0.0,0.0,0.0
114,psf-requests,v2.19.0,991e8b76b7a9d21f698b24fa0058d3d5968721bc,2018-06-12T14:38:10+00:00,psf-requests:v2.19.0,CVE-2018-18074,psf-requests:v2.19.0:CVE-2018-18074,expanded_advisory_plus_explicit,osv_range,CVE-2018-18074;GHSA-X84V-XCM2-53PG;PYSEC-2018-28,2018-10-09T17:29:01+00:00,osv_published,all,7.5,HIGH,osv_severity,bd840450c0d1e9db3bf62382c15d96378cc3a056,setup.py,requests/help.py,setup.py,.py,3498.0,91.0,0.40537449971412237,0.7767175236298293,0.04395604395604396,0.0,0.3493174294417322,0,0,0,0,0,0,0,,,requests/help.py,.py,3606.0,100.0,0.31641708264004437,0.8499407726992996,0.06,0.0,0.3397517858906689,1,0,0,0,0,0,0,,,0.009565643551063319,0.088957417074078,-0.07322324906947031,-0.01604395604395604,0.0,0.0,0.0
